subject_id,scenario_label,stimulus_index,action_condition,effort_condition,intimacy_condition,stage,response
7c897b37-3f84-5df7-95bb-68b254261517,drinks,14,high_risk_share,low,somewhat_formal,posterior,0.28
7c897b37-3f84-5df7-95bb-68b254261517,hike,15,high_risk_share,low,max_formal,prior,0.22
7c897b37-3f84-5df7-95bb-68b254261517,hike,15,high_risk_share,low,max_formal,posterior,0.19
f21ede9f-8f55-532c-bbb4-107ac93fbb49,oysters,0,no_share,high,somewhat_intimate,prior,0.69
f21ede9f-8f55-532c-bbb4-107ac93fbb49,oysters,0,no_share,high,somewhat_intimate,posterior,0.41
f21ede9f-8f55-532c-bbb4-107ac93fbb49,drinks,1,high_risk_share,high,max_intimate,prior,0.9
f21ede9f-8f55-532c-bbb4-107ac93fbb49,drinks,1,high_risk_share,high,max_intimate,posterior,0.94
f21ede9f-8f55-532c-bbb4-107ac93fbb49,apples,2,low_risk_share,low,max_intimate,prior,0.7
f21ede9f-8f55-532c-bbb4-107ac93fbb49,apples,2,low_risk_share,low,max_intimate,posterior,0.86
f21ede9f-8f55-532c-bbb4-107ac93fbb49,fair,3,no_share,low,max_intimate,prior,0.37
f21ede9f-8f55-532c-bbb4-107ac93fbb49,fair,3,no_share,low,max_intimate,posterior,0.2
f21ede9f-8f55-532c-bbb4-107ac93fbb49,cooking,4,low_risk_share,high,somewhat_intimate,prior,0.6
f21ede9f-8f55-532c-bbb4-107ac93fbb49,cooking,4,low_risk_share,high,somewhat_intimate,posterior,0.71
f21ede9f-8f55-532c-bbb4-107ac93fbb49,social,5,no_share,low,somewhat_formal,prior,0.56
f21ede9f-8f55-532c-bbb4-107ac93fbb49,social,5,no_share,low,somewhat_formal,posterior,0.08
f21ede9f-8f55-532c-bbb4-107ac93fbb49,takeout,6,low_risk_share,high,max_formal,prior,0.96
f21ede9f-8f55-532c-bbb4-107ac93fbb49,takeout,6,low_risk_share,high,max_formal,posterior,1.0
f21ede9f-8f55-532c-bbb4-107ac93fbb49,birthday,7,high_risk_share,high,somewhat_intimate,prior,0.54
f21ede9f-8f55-532c-bbb4-107ac93fbb49,birthday,7,high_risk_share,high,somewhat_intimate,posterior,0.45
f21ede9f-8f55-532c-bbb4-107ac93fbb49,basketball,8,low_risk_share,low,somewhat_formal,prior,0.37
f21ede9f-8f55-532c-bbb4-107ac93fbb49,basketball,8,low_risk_share,low,somewhat_formal,posterior,0.66
f21ede9f-8f55-532c-bbb4-107ac93fbb49,soup,9,no_share,high,max_formal,prior,0.15
f21ede9f-8f55-532c-bbb4-107ac93fbb49,soup,9,no_share,high,max_formal,posterior,0.02
f21ede9f-8f55-532c-bbb4-107ac93fbb49,hike,10,high_risk_share,high,max_formal,prior,0.88
f21ede9f-8f55-532c-bbb4-107ac93fbb49,hike,10,high_risk_share,high,max_formal,posterior,0.99
f21ede9f-8f55-532c-bbb4-107ac93fbb49,gala,11,high_risk_share,low,somewhat_formal,prior,0.25
f21ede9f-8f55-532c-bbb4-107ac93fbb49,gala,11,high_risk_share,low,somewhat_formal,posterior,0.83
f21ede9f-8f55-532c-bbb4-107ac93fbb49,wedding,12,high_risk_share,low,max_formal,prior,0.83
f21ede9f-8f55-532c-bbb4-107ac93fbb49,wedding,12,high_risk_share,low,max_formal,posterior,0.98
f21ede9f-8f55-532c-bbb4-107ac93fbb49,driving,13,high_risk_share,low,max_intimate,prior,0.82
f21ede9f-8f55-532c-bbb4-107ac93fbb49,driving,13,high_risk_share,low,max_intimate,posterior,1.0
f21ede9f-8f55-532c-bbb4-107ac93fbb49,brunch,14,no_share,high,somewhat_formal,prior,0.39
f21ede9f-8f55-532c-bbb4-107ac93fbb49,brunch,14,no_share,high,somewhat_formal,posterior,0.16
f21ede9f-8f55-532c-bbb4-107ac93fbb49,dip,15,low_risk_share,low,somewhat_intimate,prior,0.86
f21ede9f-8f55-532c-bbb4-107ac93fbb49,dip,15,low_risk_share,low,somewhat_intimate,posterior,0.93
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,wedding,0,high_risk_share,high,max_formal,prior,0.38
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,wedding,0,high_risk_share,high,max_formal,posterior,0.78
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,dip,1,no_share,high,max_formal,prior,0.63
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,dip,1,no_share,high,max_formal,posterior,0.38
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,drinks,2,low_risk_share,low,max_intimate,prior,0.81
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,drinks,2,low_risk_share,low,max_intimate,posterior,0.69
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,takeout,3,no_share,low,somewhat_formal,prior,0.48
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,takeout,3,no_share,low,somewhat_formal,posterior,0.12
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,fair,4,no_share,low,max_intimate,prior,0.41
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,fair,4,no_share,low,max_intimate,posterior,0.56
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,soup,5,low_risk_share,low,somewhat_intimate,prior,0.69
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,soup,5,low_risk_share,low,somewhat_intimate,posterior,0.87
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,cooking,6,high_risk_share,low,max_intimate,prior,0.66
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,cooking,6,high_risk_share,low,max_intimate,posterior,0.68
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,oysters,7,no_share,high,somewhat_intimate,prior,0.38
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,oysters,7,no_share,high,somewhat_intimate,posterior,0.55
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,brunch,8,high_risk_share,high,somewhat_intimate,prior,0.65
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,brunch,8,high_risk_share,high,somewhat_intimate,posterior,0.79
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,apples,9,high_risk_share,low,max_formal,prior,0.64
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,apples,9,high_risk_share,low,max_formal,posterior,0.73
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,driving,10,high_risk_share,low,somewhat_formal,prior,0.3
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,driving,10,high_risk_share,low,somewhat_formal,posterior,0.61
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,gala,11,low_risk_share,high,somewhat_intimate,prior,0.64
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,gala,11,low_risk_share,high,somewhat_intimate,posterior,0.75
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,social,12,no_share,high,somewhat_formal,prior,0.37
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,social,12,no_share,high,somewhat_formal,posterior,0.19
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,hike,13,low_risk_share,low,somewhat_formal,prior,0.56
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,hike,13,low_risk_share,low,somewhat_formal,posterior,0.61
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,birthday,14,low_risk_share,high,max_formal,prior,0.44
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,birthday,14,low_risk_share,high,max_formal,posterior,0.62
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,basketball,15,high_risk_share,high,max_intimate,prior,0.31
07fb2c10-7fef-5d63-ae90-e28ec1902bf7,basketball,15,high_risk_share,high,max_intimate,posterior,0.73
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,cooking,0,high_risk_share,high,max_intimate,prior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,cooking,0,high_risk_share,high,max_intimate,posterior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,driving,1,low_risk_share,high,max_formal,prior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,driving,1,low_risk_share,high,max_formal,posterior,0.8
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,birthday,2,high_risk_share,low,max_intimate,prior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,birthday,2,high_risk_share,low,max_intimate,posterior,0.89
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,wedding,3,no_share,high,somewhat_formal,prior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,wedding,3,no_share,high,somewhat_formal,posterior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,drinks,4,no_share,low,somewhat_intimate,prior,0.9
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,drinks,4,no_share,low,somewhat_intimate,posterior,0.8
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,basketball,5,no_share,low,somewhat_formal,prior,0.88
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,basketball,5,no_share,low,somewhat_formal,posterior,0.69
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,takeout,6,high_risk_share,low,max_formal,prior,0.75
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,takeout,6,high_risk_share,low,max_formal,posterior,0.32
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,hike,7,low_risk_share,high,max_intimate,prior,0.81
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,hike,7,low_risk_share,high,max_intimate,posterior,0.79
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,social,8,no_share,high,somewhat_intimate,prior,0.73
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,social,8,no_share,high,somewhat_intimate,posterior,0.72
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,fair,9,low_risk_share,high,somewhat_formal,prior,0.75
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,fair,9,low_risk_share,high,somewhat_formal,posterior,0.6
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,brunch,10,low_risk_share,low,somewhat_intimate,prior,0.6
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,brunch,10,low_risk_share,low,somewhat_intimate,posterior,0.73
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,soup,11,no_share,low,max_formal,prior,0.63
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,soup,11,no_share,low,max_formal,posterior,0.63
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,apples,12,no_share,high,max_intimate,prior,0.68
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,apples,12,no_share,high,max_intimate,posterior,0.7
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,dip,13,low_risk_share,low,max_formal,prior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,dip,13,low_risk_share,low,max_formal,posterior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,gala,14,high_risk_share,high,somewhat_formal,prior,0.56
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,gala,14,high_risk_share,high,somewhat_formal,posterior,0.61
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,oysters,15,high_risk_share,low,somewhat_intimate,prior,1.0
96b6b756-1de9-52ce-9d1e-57dbadb2a2da,oysters,15,high_risk_share,low,somewhat_intimate,posterior,1.0
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,social,0,high_risk_share,high,max_formal,prior,0.49
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,social,0,high_risk_share,high,max_formal,posterior,0.84
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,apples,1,high_risk_share,high,somewhat_formal,prior,0.58
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,apples,1,high_risk_share,high,somewhat_formal,posterior,0.75
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,basketball,2,no_share,low,somewhat_intimate,prior,0.78
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,basketball,2,no_share,low,somewhat_intimate,posterior,0.0
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,takeout,3,low_risk_share,high,somewhat_formal,prior,0.89
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,takeout,3,low_risk_share,high,somewhat_formal,posterior,0.95
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,gala,4,no_share,high,max_formal,prior,0.29
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,gala,4,no_share,high,max_formal,posterior,0.12
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,dip,5,high_risk_share,high,somewhat_intimate,prior,0.72
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,dip,5,high_risk_share,high,somewhat_intimate,posterior,0.83
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,soup,6,low_risk_share,low,max_formal,prior,0.1
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,soup,6,low_risk_share,low,max_formal,posterior,0.78
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,hike,7,low_risk_share,low,max_intimate,prior,0.73
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,hike,7,low_risk_share,low,max_intimate,posterior,0.84
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,driving,8,low_risk_share,high,somewhat_intimate,prior,0.64
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,driving,8,low_risk_share,high,somewhat_intimate,posterior,0.7
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,birthday,9,no_share,high,max_intimate,prior,0.96
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,birthday,9,no_share,high,max_intimate,posterior,0.02
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,oysters,10,low_risk_share,high,max_intimate,prior,0.81
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,oysters,10,low_risk_share,high,max_intimate,posterior,0.87
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,cooking,11,high_risk_share,low,somewhat_intimate,prior,0.78
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,cooking,11,high_risk_share,low,somewhat_intimate,posterior,0.89
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,drinks,12,high_risk_share,low,somewhat_formal,prior,0.74
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,drinks,12,high_risk_share,low,somewhat_formal,posterior,0.94
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,fair,13,low_risk_share,low,somewhat_formal,prior,0.81
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,fair,13,low_risk_share,low,somewhat_formal,posterior,0.92
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,brunch,14,no_share,low,max_intimate,prior,0.59
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,brunch,14,no_share,low,max_intimate,posterior,0.02
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,wedding,15,no_share,low,max_formal,prior,0.77
947ff3b2-cdf2-560d-8fe3-bee9d373adb4,wedding,15,no_share,low,max_formal,posterior,0.02
be796c77-ab8e-5f70-b08e-02c146d790dd,wedding,0,low_risk_share,low,max_intimate,prior,0.85
be796c77-ab8e-5f70-b08e-02c146d790dd,wedding,0,low_risk_share,low,max_intimate,posterior,0.97
be796c77-ab8e-5f70-b08e-02c146d790dd,drinks,1,high_risk_share,high,max_formal,prior,0.75
be796c77-ab8e-5f70-b08e-02c146d790dd,drinks,1,high_risk_share,high,max_formal,posterior,0.95
be796c77-ab8e-5f70-b08e-02c146d790dd,cooking,2,no_share,high,max_formal,prior,0.91
be796c77-ab8e-5f70-b08e-02c146d790dd,cooking,2,no_share,high,max_formal,posterior,0.9
be796c77-ab8e-5f70-b08e-02c146d790dd,soup,3,high_risk_share,high,somewhat_intimate,prior,0.64
be796c77-ab8e-5f70-b08e-02c146d790dd,soup,3,high_risk_share,high,somewhat_intimate,posterior,0.5
be796c77-ab8e-5f70-b08e-02c146d790dd,fair,4,no_share,high,somewhat_formal,prior,0.92
be796c77-ab8e-5f70-b08e-02c146d790dd,fair,4,no_share,high,somewhat_formal,posterior,0.95
be796c77-ab8e-5f70-b08e-02c146d790dd,hike,5,high_risk_share,low,somewhat_formal,prior,0.74
be796c77-ab8e-5f70-b08e-02c146d790dd,hike,5,high_risk_share,low,somewhat_formal,posterior,0.31
be796c77-ab8e-5f70-b08e-02c146d790dd,social,6,high_risk_share,low,max_intimate,prior,0.89
be796c77-ab8e-5f70-b08e-02c146d790dd,social,6,high_risk_share,low,max_intimate,posterior,0.23
be796c77-ab8e-5f70-b08e-02c146d790dd,takeout,7,low_risk_share,low,somewhat_intimate,prior,0.95
be796c77-ab8e-5f70-b08e-02c146d790dd,takeout,7,low_risk_share,low,somewhat_intimate,posterior,0.98
be796c77-ab8e-5f70-b08e-02c146d790dd,oysters,8,no_share,low,max_intimate,prior,0.88
be796c77-ab8e-5f70-b08e-02c146d790dd,oysters,8,no_share,low,max_intimate,posterior,0.92
be796c77-ab8e-5f70-b08e-02c146d790dd,basketball,9,no_share,low,somewhat_formal,prior,0.8
be796c77-ab8e-5f70-b08e-02c146d790dd,basketball,9,no_share,low,somewhat_formal,posterior,0.5
be796c77-ab8e-5f70-b08e-02c146d790dd,birthday,10,low_risk_share,high,somewhat_intimate,prior,0.81
be796c77-ab8e-5f70-b08e-02c146d790dd,birthday,10,low_risk_share,high,somewhat_intimate,posterior,0.85
be796c77-ab8e-5f70-b08e-02c146d790dd,apples,11,no_share,high,somewhat_intimate,prior,0.84
be796c77-ab8e-5f70-b08e-02c146d790dd,apples,11,no_share,high,somewhat_intimate,posterior,0.84
be796c77-ab8e-5f70-b08e-02c146d790dd,dip,12,high_risk_share,high,max_intimate,prior,0.85
be796c77-ab8e-5f70-b08e-02c146d790dd,dip,12,high_risk_share,high,max_intimate,posterior,0.86
be796c77-ab8e-5f70-b08e-02c146d790dd,gala,13,low_risk_share,high,max_formal,prior,0.85
be796c77-ab8e-5f70-b08e-02c146d790dd,gala,13,low_risk_share,high,max_formal,posterior,0.92
be796c77-ab8e-5f70-b08e-02c146d790dd,brunch,14,low_risk_share,low,somewhat_formal,prior,0.89
be796c77-ab8e-5f70-b08e-02c146d790dd,brunch,14,low_risk_share,low,somewhat_formal,posterior,0.93
be796c77-ab8e-5f70-b08e-02c146d790dd,driving,15,high_risk_share,low,max_formal,prior,0.91
be796c77-ab8e-5f70-b08e-02c146d790dd,driving,15,high_risk_share,low,max_formal,posterior,0.32
5a888e6d-8da4-539c-bb89-b7336640dedd,hike,0,low_risk_share,high,max_formal,prior,0.5
5a888e6d-8da4-539c-bb89-b7336640dedd,hike,0,low_risk_share,high,max_formal,posterior,0.7
5a888e6d-8da4-539c-bb89-b7336640dedd,basketball,1,low_risk_share,low,somewhat_intimate,prior,0.8
5a888e6d-8da4-539c-bb89-b7336640dedd,basketball,1,low_risk_share,low,somewhat_intimate,posterior,0.93
5a888e6d-8da4-539c-bb89-b7336640dedd,fair,2,high_risk_share,low,max_intimate,prior,1.0
5a888e6d-8da4-539c-bb89-b7336640dedd,fair,2,high_risk_share,low,max_intimate,posterior,0.22
5a888e6d-8da4-539c-bb89-b7336640dedd,oysters,3,high_risk_share,low,somewhat_intimate,prior,0.92
5a888e6d-8da4-539c-bb89-b7336640dedd,oysters,3,high_risk_share,low,somewhat_intimate,posterior,0.03
5a888e6d-8da4-539c-bb89-b7336640dedd,gala,4,no_share,high,max_intimate,prior,1.0
5a888e6d-8da4-539c-bb89-b7336640dedd,gala,4,no_share,high,max_intimate,posterior,0.09
5a888e6d-8da4-539c-bb89-b7336640dedd,drinks,5,low_risk_share,high,somewhat_formal,prior,0.72
5a888e6d-8da4-539c-bb89-b7336640dedd,drinks,5,low_risk_share,high,somewhat_formal,posterior,0.9
5a888e6d-8da4-539c-bb89-b7336640dedd,cooking,6,no_share,low,somewhat_formal,prior,0.8
5a888e6d-8da4-539c-bb89-b7336640dedd,cooking,6,no_share,low,somewhat_formal,posterior,0.05
5a888e6d-8da4-539c-bb89-b7336640dedd,dip,7,low_risk_share,high,max_intimate,prior,0.21
5a888e6d-8da4-539c-bb89-b7336640dedd,dip,7,low_risk_share,high,max_intimate,posterior,0.84
5a888e6d-8da4-539c-bb89-b7336640dedd,apples,8,no_share,low,somewhat_intimate,prior,0.74
5a888e6d-8da4-539c-bb89-b7336640dedd,apples,8,no_share,low,somewhat_intimate,posterior,0.78
5a888e6d-8da4-539c-bb89-b7336640dedd,soup,9,no_share,high,somewhat_formal,prior,0.1
5a888e6d-8da4-539c-bb89-b7336640dedd,soup,9,no_share,high,somewhat_formal,posterior,0.07
5a888e6d-8da4-539c-bb89-b7336640dedd,wedding,10,high_risk_share,low,max_formal,prior,0.07
5a888e6d-8da4-539c-bb89-b7336640dedd,wedding,10,high_risk_share,low,max_formal,posterior,0.03
5a888e6d-8da4-539c-bb89-b7336640dedd,social,11,no_share,high,somewhat_intimate,prior,0.12
5a888e6d-8da4-539c-bb89-b7336640dedd,social,11,no_share,high,somewhat_intimate,posterior,0.06
5a888e6d-8da4-539c-bb89-b7336640dedd,driving,12,no_share,low,max_formal,prior,0.78
5a888e6d-8da4-539c-bb89-b7336640dedd,driving,12,no_share,low,max_formal,posterior,0.73
5a888e6d-8da4-539c-bb89-b7336640dedd,takeout,13,high_risk_share,high,somewhat_formal,prior,0.2
5a888e6d-8da4-539c-bb89-b7336640dedd,takeout,13,high_risk_share,high,somewhat_formal,posterior,0.22
5a888e6d-8da4-539c-bb89-b7336640dedd,brunch,14,low_risk_share,low,max_formal,prior,0.24
5a888e6d-8da4-539c-bb89-b7336640dedd,brunch,14,low_risk_share,low,max_formal,posterior,0.92
5a888e6d-8da4-539c-bb89-b7336640dedd,birthday,15,high_risk_share,high,max_intimate,prior,0.74
5a888e6d-8da4-539c-bb89-b7336640dedd,birthday,15,high_risk_share,high,max_intimate,posterior,0.86
1a94f765-73ed-54c7-8599-75138cceed46,cooking,0,low_risk_share,low,somewhat_intimate,prior,1.0
1a94f765-73ed-54c7-8599-75138cceed46,cooking,0,low_risk_share,low,somewhat_intimate,posterior,1.0
1a94f765-73ed-54c7-8599-75138cceed46,soup,1,no_share,high,somewhat_intimate,prior,0.5
1a94f765-73ed-54c7-8599-75138cceed46,soup,1,no_share,high,somewhat_intimate,posterior,0.5
1a94f765-73ed-54c7-8599-75138cceed46,oysters,2,low_risk_share,high,somewhat_formal,prior,0.0
1a94f765-73ed-54c7-8599-75138cceed46,oysters,2,low_risk_share,high,somewhat_formal,posterior,0.0
1a94f765-73ed-54c7-8599-75138cceed46,basketball,3,high_risk_share,low,max_intimate,prior,0.01
1a94f765-73ed-54c7-8599-75138cceed46,basketball,3,high_risk_share,low,max_intimate,posterior,0.32
1a94f765-73ed-54c7-8599-75138cceed46,birthday,4,high_risk_share,low,somewhat_intimate,prior,0.67
1a94f765-73ed-54c7-8599-75138cceed46,birthday,4,high_risk_share,low,somewhat_intimate,posterior,0.84
1a94f765-73ed-54c7-8599-75138cceed46,fair,5,low_risk_share,high,max_intimate,prior,0.89
1a94f765-73ed-54c7-8599-75138cceed46,fair,5,low_risk_share,high,max_intimate,posterior,1.0
1a94f765-73ed-54c7-8599-75138cceed46,apples,6,high_risk_share,low,max_formal,prior,1.0
1a94f765-73ed-54c7-8599-75138cceed46,apples,6,high_risk_share,low,max_formal,posterior,0.11
1a94f765-73ed-54c7-8599-75138cceed46,hike,7,high_risk_share,high,somewhat_formal,prior,0.34
1a94f765-73ed-54c7-8599-75138cceed46,hike,7,high_risk_share,high,somewhat_formal,posterior,0.0
1a94f765-73ed-54c7-8599-75138cceed46,brunch,8,no_share,high,somewhat_formal,prior,0.74
1a94f765-73ed-54c7-8599-75138cceed46,brunch,8,no_share,high,somewhat_formal,posterior,0.33
1a94f765-73ed-54c7-8599-75138cceed46,social,9,low_risk_share,high,max_formal,prior,0.2
1a94f765-73ed-54c7-8599-75138cceed46,social,9,low_risk_share,high,max_formal,posterior,0.26
1a94f765-73ed-54c7-8599-75138cceed46,takeout,10,no_share,low,somewhat_intimate,prior,0.57
1a94f765-73ed-54c7-8599-75138cceed46,takeout,10,no_share,low,somewhat_intimate,posterior,0.21
1a94f765-73ed-54c7-8599-75138cceed46,dip,11,no_share,low,max_formal,prior,1.0
1a94f765-73ed-54c7-8599-75138cceed46,dip,11,no_share,low,max_formal,posterior,0.06
1a94f765-73ed-54c7-8599-75138cceed46,gala,12,low_risk_share,low,max_formal,prior,0.66
1a94f765-73ed-54c7-8599-75138cceed46,gala,12,low_risk_share,low,max_formal,posterior,1.0
1a94f765-73ed-54c7-8599-75138cceed46,driving,13,no_share,low,somewhat_formal,prior,0.35
1a94f765-73ed-54c7-8599-75138cceed46,driving,13,no_share,low,somewhat_formal,posterior,0.25
1a94f765-73ed-54c7-8599-75138cceed46,drinks,14,no_share,high,max_intimate,prior,0.71
1a94f765-73ed-54c7-8599-75138cceed46,drinks,14,no_share,high,max_intimate,posterior,0.03
1a94f765-73ed-54c7-8599-75138cceed46,wedding,15,high_risk_share,high,max_intimate,prior,0.72
1a94f765-73ed-54c7-8599-75138cceed46,wedding,15,high_risk_share,high,max_intimate,posterior,1.0
f532a81a-3490-5e6c-8ef4-ebad28c12377,brunch,0,no_share,low,somewhat_formal,prior,0.29
f532a81a-3490-5e6c-8ef4-ebad28c12377,brunch,0,no_share,low,somewhat_formal,posterior,0.0
